azc		azc	C	Active	Genetic	Uto-Aztecan languages		Uto-Aztecan languages
azd			I	Active	L	Nahuatl, Eastern Durango	Nahuatl, Eastern Durango	Eastern Durango Nahuatl
aze	az	aze	M	Active	L	Azerbaijani		Azerbaijani
azg			I	Active	L	Amuzgo, San Pedro Amuzgos	Amuzgo, San Pedro Amuzgos	San Pedro Amuzgos Amuzgo
azj			I	Active	L	Azerbaijani, North	Azerbaijani, North	North Azerbaijani
azm			I	Active	L	Amuzgo, Ipalapa	Amuzgo, Ipalapa	Ipalapa Amuzgo
azn			I	Active	L	Nahuatl, Western Durango	Nahuatl, Western Durango	Western Durango Nahuatl
azo			I	Active	L	Awing		Awing
azr			I	Retired	L	Adzera		Adzera
azt			I	Active	L	Atta, Faire	Atta, Faire	Faire Atta
azz			I	Active	L	Nahuatl, Highland Puebla	Nahuatl, Highland Puebla	Highland Puebla Nahuatl
baa			I	Active	L	Babatana		Babatana
bab			I	Active	L	Bainouk-Gunyuño		Bainouk-Gunyuño
bac			I	Active	L	Badui		Badui
bad		bad	C	Active	Genetic	Banda languages		Banda languages
bae			I	Active	E	Baré		Baré
baf			I	Active	L	Nubaca		Nubaca
bag			I	Active	L	Tuki		Tuki
bah			I	Active	L	Creole English, Bahamas	Creole English, Bahamas	Bahamas Creole English
bai		bai	C	Active	Genetic	Bamileke languages		Bamileke languages
baj			I	Active	L	Barakai		Barakai
bak	ba	bak	I	Active	L	Bashkir		Bashkir
bal		bal	M	Active	L	Baluchi		Baluchi
bam	bm	bam	I	Active	L	Bambara		Bambara
ban		ban	I	Active	L	Balinese		Balinese
bao			I	Active	L	Waimaha		Waimaha
bap			I	Active	L	Bantawa		Bantawa
baq	eu	baq	I	Active	L	Basque		Basque
bar			I	Active	L	Bavarian		Bavarian
bas		bas	I	Active	L	Basa (Cameroon)		Basa (Cameroon)
bat		bat	C	Active	Genetic	Baltic languages		Baltic languages
bau			I	Active	L	Bada (Nigeria)		Bada (Nigeria)
bav			I	Active	L	Vengo		Vengo
baw			I	Active	L	Bambili-Bambui		Bambili-Bambui
bax			I	Active	L	Bamun		Bamun
bay			I	Active	L	Batuley		Batuley
baz			I	Retired	L	Tunen		Tunen
bba			I	Active	L	Baatonum		Baatonum
bbb			I	Active	L	Barai		Barai
bbc			I	Active	L	Batak Toba		Batak Toba
bbd			I	Active	L	Bau		Bau
bbe			I	Active	L	Bangba		Bangba
bbf			I	Active	L	Baibai		Baibai
bbg			I	Active	L	Barama		Barama
bbh			I	Active	L	Bugan		Bugan
bbi			I	Active	L	Barombi		Barombi
bbj			I	Active	L	Ghomálá'		Ghomálá'
bbk			I	Active	L	Babanki		Babanki
bbl			I	Active	L	Bats		Bats
bbm			I	Active	L	Babango		Babango
bbn			I	Active	L	Uneapa		Uneapa
bbo			I	Active	L	Bobo Madaré, Northern	Bobo Madaré, Northern	Northern Bobo Madaré
bbp			I	Active	L	Banda, West Central	Banda, West Central	West Central Banda
bbq			I	Active	L	Bamali		Bamali
bbr			I	Active	L	Girawa		Girawa
bbs			I	Active	L	Bakpinka		Bakpinka
bbt			I	Active	L	Mburku		Mburku
bbu			I	Active	L	Kulung (Nigeria)		Kulung (Nigeria)
bbv			I	Active	L	Karnai		Karnai
bbw			I	Active	L	Baba		Baba
bbx			I	Active	L	Bubia		Bubia
bby			I	Active	L	Befang		Befang
bbz			I	Active	L	Creole Arabic, Babalia	Creole Arabic, Babalia	Babalia Creole Arabic
bca			I	Active	L	Bai, Central	Bai, Central	Central Bai
bcb			I	Active	L	Bainouk-Samik		Bainouk-Samik
bcc			I	Active	L	Balochi, Southern	Balochi, Southern	Southern Balochi
bcd			I	Active	L	Babar, North	Babar, North	North Babar
bce			I	Active	L	Bamenyam		Bamenyam
bcf			I	Active	L	Bamu		Bamu
bcg			I	Active	L	Baga Binari		Baga Binari
bch			I	Active	L	Bariai		Bariai
bci			I	Active	L	Baoulé		Baoulé
bcj			I	Active	L	Bardi		Bardi
bck			I	Active	L	Bunaba		Bunaba
bcl			I	Active	L	Bikol, Central	Bikol, Central	Central Bikol
bcm			I	Active	L	Bannoni		Bannoni
bcn			I	Active	L	Bali (Nigeria)		Bali (Nigeria)
bco			I	Active	L	Kaluli		Kaluli
bcp			I	Active	L	Bali (Democratic Republic of Congo)		Bali (Democratic Republic of Congo)
bcq			I	Active	L	Bench		Bench
bcr			I	Active	L	Babine		Babine
bcs			I	Active	L	Kohumono		Kohumono
bct			I	Active	L	Bendi		Bendi
bcu			I	Active	L	Awad Bing		Awad Bing
bcv			I	Active	L	Shoo-Minda-Nye		Shoo-Minda-Nye
bcw			I	Active	L	Bana		Bana
bcx			I	Retired	L	Pamona		Pamona
bcy			I	Active	L	Bacama		Bacama
bcz			I	Active	L	Bainouk-Gunyaamolo		Bainouk-Gunyaamolo
bda			I	Active	L	Bayot		Bayot
bdb			I	Active	L	Basap		Basap
bdc			I	Active	L	Emberá-Baudó		Emberá-Baudó
bdd			I	Active	L	Bunama		Bunama
bde			I	Active	L	Bade		Bade
bdf			I	Active	L	Biage		Biage
bdg			I	Active	L	Bonggi		Bonggi
bdh			I	Active	L	Baka (Sudan)		Baka (Sudan)
bdi			I	Active	L	Burun		Burun
bdj			I	Active	L	Bai		Bai
bdk			I	Active	L	Budukh		Budukh
bdl			I	Active	L	Bajau, Indonesian	Bajau, Indonesian	Indonesian Bajau
bdm			I	Active	L	Buduma		Buduma
bdn			I	Active	L	Baldemu		Baldemu
bdo			I	Active	L	Morom		Morom
bdp			I	Active	L	Bende		Bende
bdq			I	Active	L	Bahnar		Bahnar
bdr			I	Active	L	Bajau, West Coast	Bajau, West Coast	West Coast Bajau
bds			I	Active	L	Burunge		Burunge
bdt			I	Active	L	Bokoto		Bokoto
bdu			I	Active	L	Oroko		Oroko
bdv			I	Active	L	Bodo Parja		Bodo Parja
bdw			I	Active	L	Baham		Baham
bdx			I	Active	L	Budong-Budong		Budong-Budong
bdy			I	Active	L	Bandjalang		Bandjalang
bdz			I	Active	L	Badeshi		Badeshi
bea			I	Active	L	Beaver		Beaver
beb			I	Active	L	Bebele		Bebele
bec			I	Active	L	Iceve-Maci		Iceve-Maci
bed			I	Active	L	Bedoanas		Bedoanas
bee			I	Active	L	Byangsi		Byangsi
bef			I	Active	L	Benabena		Benabena
beg			I	Active	L	Belait		Belait
beh			I	Active	L	Biali		Biali
bei			I	Active	L	Bekati'		Bekati'
bej		bej	I	Active	L	Beja		Beja
bek			I	Active	L	Bebeli		Bebeli
bel	be	bel	I	Active	L	Belarusian		Belarusian
bem		bem	I	Active	L	Bemba (Zambia)		Bemba (Zambia)
ben	bn	ben	I	Active	L	Bengali		Bengali
beo			I	Active	L	Beami		Beami
bep			I	Active	L	Besoa		Besoa
beq			I	Active	L	Beembe		Beembe
ber		ber	C	Active	Genetic	Berber languages		Berber languages
bes			I	Active	L	Besme		Besme
bet			I	Active	L	Béte, Guiberoua	Béte, Guiberoua	Guiberoua Béte
beu			I	Active	L	Blagar		Blagar
bev			I	Active	L	Bété, Daloa	Bété, Daloa	Daloa Bété
bew			I	Active	L	Betawi		Betawi
bex			I	Active	L	Jur Modo		Jur Modo
bey			I	Active	L	Beli (Papua New Guinea)		Beli (Papua New Guinea)
bez			I	Active	L	Bena (Tanzania)		Bena (Tanzania)
bfa			I	Active	L	Bari		Bari
bfb			I	Active	L	Bareli, Pauri	Bareli, Pauri	Pauri Bareli
bfc			I	Active	L	Bai, Northern	Bai, Northern	Northern Bai
bfd			I	Active	L	Bafut		Bafut
bfe			I	Active	L	Betaf		Betaf
bff			I	Active	L	Bofi		Bofi
bfg			I	Active	L	Kayan, Busang	Kayan, Busang	Busang Kayan
bfh			I	Active	L	Blafe		Blafe
bfi			I	Active	L	British Sign Language		British Sign Language
bfj			I	Active	L	Bafanji		Bafanji
bfk			I	Active	L	Ban Khor Sign Language		Ban Khor Sign Language
bfl			I	Active	L	Banda-Ndélé		Banda-Ndélé
bfm			I	Active	L	Mmen		Mmen
bfn			I	Active	L	Bunak		Bunak
bfo			I	Active	L	Birifor, Malba	Birifor, Malba	Malba Birifor
bfp			I	Active	L	Beba		Beba
bfq			I	Active	L	Badaga		Badaga
bfr			I	Active	L	Bazigar		Bazigar
bfs			I	Active	L	Bai, Southern	Bai, Southern	Southern Bai
bft			I	Active	L	Balti		Balti
bfu			I	Active	L	Gahri		Gahri
bfw			I	Active	L	Bondo		Bondo
bfx			I	Active	L	Bantayanon		Bantayanon
bfy			I	Active	L	Bagheli		Bagheli
bfz			I	Active	L	Pahari, Mahasu	Pahari, Mahasu	Mahasu Pahari
bga			I	Active	L	Gwamhi-Wuri		Gwamhi-Wuri
bgb			I	Active	L	Bobongko		Bobongko
bgc			I	Active	L	Haryanvi		Haryanvi
bgd			I	Active	L	Bareli, Rathwi	Bareli, Rathwi	Rathwi Bareli
bge			I	Active	L	Bauria		Bauria
bgf			I	Active	L	Bangandu		Bangandu
bgg			I	Active	L	Bugun		Bugun
bgh			I	Retired	L	Bogan		Bogan
bgi			I	Active	L	Giangan		Giangan
bgj			I	Active	L	Bangolan		Bangolan
bgk			I	Active	L	Bit		Bit
bgl			I	Active	L	Bo (Laos)		Bo (Laos)
bgm			I	Active	L	Baga Mboteni		Baga Mboteni
bgn			I	Active	L	Balochi, Western	Balochi, Western	Western Balochi
bgo			I	Active	L	Baga Koga		Baga Koga
bgp			I	Active	L	Balochi, Eastern	Balochi, Eastern	Eastern Balochi
bgq			I	Active	L	Bagri		Bagri
bgr			I	Active	L	Chin, Bawm	Chin, Bawm	Bawm Chin
bgs			I	Active	L	Tagabawa		Tagabawa
bgt			I	Active	L	Bughotu		Bughotu
bgu			I	Active	L	Mbongno		Mbongno
bgv			I	Active	L	Warkay-Bipim		Warkay-Bipim
bgw			I	Active	L	Bhatri		Bhatri
bgx			I	Active	L	Turkish, Balkan Gagauz	Turkish, Balkan Gagauz	Balkan Gagauz Turkish
bgy			I	Active	L	Benggoi		Benggoi
bgz			I	Active	L	Banggai		Banggai
bha			I	Active	L	Bharia		Bharia
bhb			I	Active	L	Bhili		Bhili
bhc			I	Active	L	Biga		Biga
bhd			I	Active	L	Bhadrawahi		Bhadrawahi
bhe			I	Active	L	Bhaya		Bhaya
bhf			I	Active	L	Odiai		Odiai
bhg			I	Active	L	Binandere		Binandere
bhh			I	Active	L	Bukharic		Bukharic
bhi			I	Active	L	Bhilali		Bhilali
bhj			I	Active	L	Bahing		Bahing
bhk			I	Retired	L	Bicolano, Albay	Bicolano, Albay	Albay Bicolano
bhl			I	Active	L	Bimin		Bimin
bhm			I	Active	L	Bathari		Bathari
bhn			I	Active	L	Neo-Aramaic, Bohtan	Neo-Aramaic, Bohtan	Bohtan Neo-Aramaic
bho		bho	I	Active	L	Bhojpuri		Bhojpuri
bhp			I	Active	L	Bima		Bima
bhq			I	Active	L	Tukang Besi South		Tukang Besi South
bhr			I	Active	L	Malagasy, Bara	Malagasy, Bara	Bara Malagasy
bhs			I	Active	L	Buwal		Buwal
bht			I	Active	L	Bhattiyali		Bhattiyali
bhu			I	Active	L	Bhunjia		Bhunjia
bhv			I	Active	L	Bahau		Bahau
bhw			I	Active	L	Biak		Biak
bhx			I	Active	L	Bhalay		Bhalay
bhy			I	Active	L	Bhele		Bhele
bhz			I	Active	L	Bada (Indonesia)		Bada (Indonesia)
bia			I	Active	L	Badimaya		Badimaya
bib			I	Active	L	Bissa		Bissa
bic			I	Active	L	Bikaru		Bikaru
bid			I	Active	L	Bidiyo		Bidiyo
bie			I	Active	L	Bepour		Bepour
bif			I	Active	L	Biafada		Biafada
big			I	Active	L	Biangai		Biangai
bih	bh	bih	C	Active	Genetic	Bihari languages		Bihari languages
bii			I	Retired	L	Bisu		Bisu
bij			I	Active	L	Vaghat-Ya-Bijim-Legeri		Vaghat-Ya-Bijim-Legeri
bik		bik	M	Active	L	Bikol		Bikol
bil			I	Active	L	Bile		Bile
bim			I	Active	L	Bimoba		Bimoba
bin		bin	I	Active	L	Bini		Bini
bio			I	Active	L	Nai		Nai
bip			I	Active	L	Bila		Bila
biq			I	Active	L	Bipi		Bipi
bir			I	Active	L	Bisorio		Bisorio
bis	bi	bis	I	Active	L	Bislama		Bislama
bit			I	Active	L	Berinomo		Berinomo
biu			I	Active	L	Biete		Biete
biv			I	Active	L	Birifor, Southern	Birifor, Southern	Southern Birifor
biw			I	Active	L	Kol (Cameroon)		Kol (Cameroon)
bix			I	Active	L	Bijori		Bijori
biy			I	Active	L	Birhor		Birhor
biz			I	Active	L	Baloi		Baloi
bja			I	Active	L	Budza		Budza
bjb			I	Active	E	Banggarla		Banggarla
bjc			I	Active	L	Bariji		Bariji
bjd			I	Retired	L	Bandjigali		Bandjigali
bje			I	Active	L	Mien, Biao-Jiao	Mien, Biao-Jiao	Biao-Jiao Mien
bjf			I	Active	L	Neo-Aramaic, Barzani Jewish	Neo-Aramaic, Barzani Jewish	Barzani Jewish Neo-Aramaic
bjg			I	Active	L	Bidyogo		Bidyogo
bjh			I	Active	L	Bahinemo		Bahinemo
bji			I	Active	L	Burji		Burji
bjj			I	Active	L	Kanauji		Kanauji
bjk			I	Active	L	Barok		Barok
bjl			I	Active	L	Bulu (Papua New Guinea)		Bulu (Papua New Guinea)
bjm			I	Active	L	Bajelani		Bajelani
bjn			I	Active	L	Banjar		Banjar
bjo			I	Active	L	Banda, Mid-Southern	Banda, Mid-Southern	Mid-Southern Banda
bjq			I	Retired	L	Southern Betsimisaraka Malagasy		Southern Betsimisaraka Malagasy
bjr			I	Active	L	Binumarien		Binumarien
bjs			I	Active	L	Bajan		Bajan
bjt			I	Active	L	Balanta-Ganja		Balanta-Ganja
bju			I	Active	L	Busuu		Busuu
bjv			I	Active	L	Bedjond		Bedjond
bjw			I	Active	L	Bakwé		Bakwé
bjx			I	Active	L	Itneg, Banao	Itneg, Banao	Banao Itneg
bjy			I	Active	E	Bayali		Bayali
bjz			I	Active	L	Baruga		Baruga
bka			I	Active	L	Kyak		Kyak
bkb			I	Retired	L	Finallig		Finallig
bkc			I	Active	L	Baka (Cameroon)		Baka (Cameroon)
bkd			I	Active	L	Binukid		Binukid
bke			I	Retired	L	Bengkulu		Bengkulu
bkf			I	Active	L	Beeke		Beeke
bkg			I	Active	L	Buraka		Buraka
bkh			I	Active	L	Bakoko		Bakoko
bki			I	Active	L	Baki		Baki
bkj			I	Active	L	Pande		Pande
bkk			I	Active	L	Brokskat		Brokskat
bkl			I	Active	L	Berik		Berik
bkm			I	Active	L	Kom (Cameroon)		Kom (Cameroon)
bkn			I	Active	L	Bukitan		Bukitan
bko			I	Active	L	Kwa'		Kwa'
bkp			I	Active	L	Boko (Democratic Republic of Congo)		Boko (Democratic Republic of Congo)
bkq			I	Active	L	Bakairí		Bakairí
bkr			I	Active	L	Bakumpai		Bakumpai
bks			I	Active	L	Sorsoganon, Northern	Sorsoganon, Northern	Northern Sorsoganon
bkt			I	Active	L	Boloki		Boloki
bku			I	Active	L	Buhid		Buhid
bkv			I	Active	L	Bekwarra		Bekwarra
bkw			I	Active	L	Bekwel		Bekwel
bkx			I	Active	L	Baikeno		Baikeno
bky			I	Active	L	Bokyi		Bokyi
bkz			I	Active	L	Bungku		Bungku
bla		bla	I	Active	L	Siksika		Siksika
blb			I	Active	L	Bilua		Bilua
blc			I	Active	L	Bella Coola		Bella Coola
bld			I	Active	L	Bolango		Bolango
ble			I	Active	L	Balanta-Kentohe		Balanta-Kentohe
blf			I	Active	L	Buol		Buol
blg			I	Active	L	Balau		Balau
blh			I	Active	L	Kuwaa		Kuwaa
bli			I	Active	L	Bolia		Bolia
blj			I	Active	L	Bolongan		Bolongan
blk			I	Active	L	Karen, Pa'o	Karen, Pa'o	Pa'o Karen
bll			I	Active	E	Biloxi		Biloxi
blm			I	Active	L	Beli (Sudan)		Beli (Sudan)
bln			I	Active	L	Bikol, Southern Catanduanes	Bikol, Southern Catanduanes	Southern Catanduanes Bikol
blo			I	Active	L	Anii		Anii
blp			I	Active	L	Blablanga		Blablanga
blq			I	Active	L	Baluan-Pam		Baluan-Pam
blr			I	Active	L	Blang		Blang
bls			I	Active	L	Balaesang		Balaesang
blt			I	Active	L	Tai Dam		Tai Dam
blu			I	Retired	L	Hmong Njua		Hmong Njua
blv			I	Active	L	Bolo		Bolo
blw			I	Active	L	Balangao		Balangao
blx			I	Active	L	Ayta, Mag-Indi	Ayta, Mag-Indi	Mag-Indi Ayta
bly			I	Active	L	Notre		Notre
blz			I	Active	L	Balantak		Balantak
bma			I	Active	L	Lame		Lame
bmb			I	Active	L	Bembe		Bembe
bmc			I	Active	L	Biem		Biem
bmd			I	Active	L	Manduri, Baga	Manduri, Baga	Baga Manduri
bme			I	Active	L	Limassa		Limassa
bmf			I	Active	L	Bom		Bom
bmg			I	Active	L	Bamwe		Bamwe
bmh			I	Active	L	Kein		Kein
bmi			I	Active	L	Bagirmi		Bagirmi
bmj			I	Active	L	Bote-Majhi		Bote-Majhi
bmk			I	Active	L	Ghayavi		Ghayavi
bml			I	Active	L	Bomboli		Bomboli
bmm			I	Active	L	Malagasy, Northern Betsimisaraka	Malagasy, Northern Betsimisaraka	Northern Betsimisaraka Malagasy
bmn			I	Active	E	Bina (Papua New Guinea)		Bina (Papua New Guinea)
bmo			I	Active	L	Bambalang		Bambalang
bmp			I	Active	L	Bulgebi		Bulgebi
bmq			I	Active	L	Bomu		Bomu
bmr			I	Active	L	Muinane		Muinane
bms			I	Active	L	Kanuri, Bilma	Kanuri, Bilma	Bilma Kanuri
bmt			I	Active	L	Biao Mon		Biao Mon
bmu			I	Active	L	Somba-Siawari		Somba-Siawari
bmv			I	Active	L	Bum		Bum
bmw			I	Active	L	Bomwali		Bomwali
bmx			I	Active	L	Baimak		Baimak
bmy			I	Active	L	Bemba (Democratic Republic of Congo)		Bemba (Democratic Republic of Congo)
bmz			I	Active	L	Baramu		Baramu
bna			I	Active	L	Bonerate		Bonerate
bnb			I	Active	L	Bookan		Bookan
bnc			M	Active	L	Bontok		Bontok
bnd			I	Active	L	Banda (Indonesia)		Banda (Indonesia)
bne			I	Active	L	Bintauna		Bintauna
bnf			I	Active	L	Masiwang		Masiwang
bng			I	Active	L	Benga		Benga
bnh			I	Retired	L	Banawá		Banawá
bni			I	Active	L	Bangi		Bangi
bnj			I	Active	L	Tawbuid, Eastern	Tawbuid, Eastern	Eastern Tawbuid
bnk			I	Active	L	Bierebo		Bierebo
bnl			I	Active	L	Boon		Boon
bnm			I	Active	L	Batanga		Batanga
bnn			I	Active	L	Bunun		Bunun
bno			I	Active	L	Bantoanon		Bantoanon
bnp			I	Active	L	Bola		Bola
bnq			I	Active	L	Bantik		Bantik
bnr			I	Active	L	Butmas-Tur		Butmas-Tur
bns			I	Active	L	Bundeli		Bundeli
bnt		bnt	C	Active	Genetic	Bantu languages		Bantu languages
bnu			I	Active	L	Bentong		Bentong
bnv			I	Active	L	Bonerif		Bonerif
bnw			I	Active	L	Bisis		Bisis
bnx			I	Active	L	Bangubangu		Bangubangu
bny			I	Active	L	Bintulu		Bintulu
bnz			I	Active	L	Beezen		Beezen
boa			I	Active	L	Bora		Bora
bob			I	Active	L	Aweer		Aweer
boc			I	Retired	L	Kenyah, Bakung	Kenyah, Bakung	Bakung Kenyah
bod	bo	bod	I	Active	L	Tibetan		Tibetan
boe			I	Active	L	Mundabli		Mundabli
bof			I	Active	L	Bolon		Bolon
bog			I	Active	L	Bamako Sign Language		Bamako Sign Language
boh			I	Active	L	Boma		Boma
boi			I	Active	E	Barbareño		Barbareño
boj			I	Active	L	Anjam		Anjam
bok			I	Active	L	Bonjo		Bonjo
bol			I	Active	L	Bole		Bole
bom			I	Active	L	Berom		Berom
bon			I	Active	L	Bine		Bine
boo			I	Active	L	Bozo, Tiemacèwè	Bozo, Tiemacèwè	Tiemacèwè Bozo
bop			I	Active	L	Bonkiman		Bonkiman
boq			I	Active	L	Bogaya		Bogaya
bor			I	Active	L	Borôro		Borôro
bos	bs	bos	I	Active	L	Bosnian		Bosnian
bot			I	Active	L	Bongo		Bongo
bou			I	Active	L	Bondei		Bondei
bov			I	Active	L	Tuwuli		Tuwuli
bow			I	Active	E	Rema		Rema
box			I	Active	L	Buamu		Buamu
boy			I	Active	L	Bodo (Central African Republic)		Bodo (Central African Republic)
boz			I	Active	L	Bozo, Tiéyaxo	Bozo, Tiéyaxo	Tiéyaxo Bozo
bpa			I	Active	L	Dakaka		Dakaka
bpb			I	Active	E	Barbacoas		Barbacoas
bpd			I	Active	L	Banda-Banda		Banda-Banda
bpg			I	Active	L	Bonggo		Bonggo
bph			I	Active	L	Botlikh		Botlikh
bpi			I	Active	L	Bagupi		Bagupi
bpj			I	Active	L	Binji		Binji
bpk			I	Active	L	Orowe		Orowe
bpl			I	Active	L	Broome Pearling Lugger Pidgin		Broome Pearling Lugger Pidgin
bpm			I	Active	L	Biyom		Biyom
bpn			I	Active	L	Dzao Min		Dzao Min
bpo			I	Active	L	Anasi		Anasi
bpp			I	Active	L	Kaure		Kaure
bpq			I	Active	L	Malay, Banda	Malay, Banda	Banda Malay
bpr			I	Active	L	Blaan, Koronadal	Blaan, Koronadal	Koronadal Blaan
bps			I	Active	L	Blaan, Sarangani	Blaan, Sarangani	Sarangani Blaan
bpt			I	Active	E	Barrow Point		Barrow Point
bpu			I	Active	L	Bongu		Bongu
bpv			I	Active	L	Marind, Bian	Marind, Bian	Bian Marind
bpw			I	Active	L	Bo (Papua New Guinea)		Bo (Papua New Guinea)
bpx			I	Active	L	Bareli, Palya	Bareli, Palya	Palya Bareli
bpy			I	Active	L	Bishnupriya		Bishnupriya
bpz			I	Active	L	Bilba		Bilba
bqa			I	Active	L	Tchumbuli		Tchumbuli
bqb			I	Active	L	Bagusa		Bagusa
bqc			I	Active	L	Boko (Benin)		Boko (Benin)
bqd			I	Active	L	Bung		Bung
bqe			I	Retired	L	Basque, Navarro-Labourdin	Basque, Navarro-Labourdin	Navarro-Labourdin Basque
bqf			I	Active	E	Baga Kaloum		Baga Kaloum
bqg			I	Active	L	Bago-Kusuntu		Bago-Kusuntu
bqh			I	Active	L	Baima		Baima
bqi			I	Active	L	Bakhtiari		Bakhtiari
bqj			I	Active	L	Bandial		Bandial
bqk			I	Active	L	Banda-Mbrès		Banda-Mbrès
bql			I	Active	L	Bilakura		Bilakura
bqm			I	Active	L	Wumboko		Wumboko
bqn			I	Active	L	Bulgarian Sign Language		Bulgarian Sign Language
bqo			I	Active	L	Balo		Balo
bqp			I	Active	L	Busa		Busa
bqq			I	Active	L	Biritai		Biritai
bqr			I	Active	L	Burusu		Burusu
bqs			I	Active	L	Bosngun		Bosngun
bqt			I	Active	L	Bamukumbit		Bamukumbit
bqu			I	Active	L	Boguru		Boguru
bqv			I	Active	L	Koro Wachi		Koro Wachi
bqw			I	Active	L	Buru (Nigeria)		Buru (Nigeria)
bqx			I	Active	L	Baangi		Baangi
bqy			I	Active	L	Bengkala Sign Language		Bengkala Sign Language
bqz			I	Active	L	Bakaka		Bakaka
bra		bra	I	Active	L	Braj		Braj
brb			I	Active	L	Lave		Lave
brc			I	Active	E	Creole Dutch, Berbice	Creole Dutch, Berbice	Berbice Creole Dutch
brd			I	Active	L	Baraamu		Baraamu
bre	br	bre	I	Active	L	Breton		Breton
brf			I	Active	L	Bera		Bera
brg			I	Active	L	Baure		Baure
brh			I	Active	L	Brahui		Brahui
bri			I	Active	L	Mokpwe		Mokpwe
brj			I	Active	L	Bieria		Bieria
brk			I	Active	E	Birked		Birked
brl			I	Active	L	Birwa		Birwa
brm			I	Active	L	Barambu		Barambu
brn			I	Active	L	Boruca		Boruca
bro			I	Active	L	Brokkat		Brokkat
brp			I	Active	L	Barapasi		Barapasi
brq			I	Active	L	Breri		Breri
brr			I	Active	L	Birao		Birao
brs			I	Active	L	Baras		Baras
brt			I	Active	L	Bitare		Bitare
bru			I	Active	L	Bru, Eastern	Bru, Eastern	Eastern Bru
brv			I	Active	L	Bru, Western	Bru, Western	Western Bru
brw			I	Active	L	Bellari		Bellari
brx			I	Active	L	Bodo (India)		Bodo (India)
bry			I	Active	L	Burui		Burui
brz			I	Active	L	Bilbil		Bilbil
bsa			I	Active	L	Abinomn		Abinomn
bsb			I	Active	L	Bisaya, Brunei	Bisaya, Brunei	Brunei Bisaya
bsc			I	Active	L	Bassari		Bassari
bsd			I	Retired	L	Bisaya, Sarawak	Bisaya, Sarawak	Sarawak Bisaya
bse			I	Active	L	Wushi		Wushi
bsf			I	Active	L	Bauchi		Bauchi
bsg			I	Active	L	Bashkardi		Bashkardi
bsh			I	Active	L	Kati		Kati
bsi			I	Active	L	Bassossi		Bassossi
bsj			I	Active	L	Bangwinji		Bangwinji
bsk			I	Active	L	Burushaski		Burushaski
bsl			I	Active	E	Basa-Gumna		Basa-Gumna
bsm			I	Active	L	Busami		Busami
bsn			I	Active	L	Barasana-Eduria		Barasana-Eduria
bso			I	Active	L	Buso		Buso
bsp			I	Active	L	Baga Sitemu		Baga Sitemu
bsq			I	Active	L	Bassa		Bassa
bsr			I	Active	L	Bassa-Kontagora		Bassa-Kontagora
bss			I	Active	L	Akoose		Akoose
bst			I	Active	L	Basketo		Basketo
bsu			I	Active	L	Bahonsuai		Bahonsuai
bsv			I	Active	E	Baga Sobané		Baga Sobané
bsw			I	Active	L	Baiso		Baiso
bsx			I	Active	L	Yangkam		Yangkam
bsy			I	Active	L	Bisaya, Sabah	Bisaya, Sabah	Sabah Bisaya
bsz			I	Retired	L	Basque, Souletin	Basque, Souletin	Souletin Basque
bta			I	Active	L	Bata		Bata
btb			I	Retired	L	Beti (Cameroon)		Beti (Cameroon)
btc			I	Active	L	Bati (Cameroon)		Bati (Cameroon)
btd			I	Active	L	Batak Dairi		Batak Dairi
bte			I	Active	E	Gamo-Ningi		Gamo-Ningi
btf			I	Active	L	Birgit		Birgit
btg			I	Active	L	Bété, Gagnoa	Bété, Gagnoa	Gagnoa Bété
bth			I	Active	L	Bidayuh, Biatah	Bidayuh, Biatah	Biatah Bidayuh
bti			I	Active	L	Burate		Burate
btj			I	Active	L	Malay, Bacanese	Malay, Bacanese	Bacanese Malay
btk		btk	C	Active	Genetic	Batak languages		Batak languages
btl			I	Active	L	Bhatola		Bhatola
btm			I	Active	L	Batak Mandailing		Batak Mandailing
btn			I	Active	L	Ratagnon		Ratagnon
bto			I	Active	L	Bikol, Rinconada	Bikol, Rinconada	Rinconada Bikol
btp			I	Active	L	Budibud		Budibud
btq			I	Active	L	Batek		Batek
btr			I	Active	L	Baetora		Baetora
bts			I	Active	L	Batak Simalungun		Batak Simalungun
btt			I	Active	L	Bete-Bendi		Bete-Bendi
btu			I	Active	L	Batu		Batu
btv			I	Active	L	Bateri		Bateri
btw			I	Active	L	Butuanon		Butuanon
btx			I	Active	L	Batak Karo		Batak Karo
bty			I	Active	L	Bobot		Bobot
btz			I	Active	L	Batak Alas-Kluet		Batak Alas-Kluet
bua		bua	M	Active	L	Buriat		Buriat
bub			I	Active	L	Bua		Bua
buc			I	Active	L	Bushi		Bushi
bud			I	Active	L	Ntcham		Ntcham
bue			I	Active	E	Beothuk		Beothuk
buf			I	Active	L	Bushoong		Bushoong
bug		bug	I	Active	L	Buginese		Buginese
buh			I	Active	L	Bunu, Younuo	Bunu, Younuo	Younuo Bunu
bui			I	Active	L	Bongili		Bongili
buj			I	Active	L	Basa-Gurmana		Basa-Gurmana
buk			I	Active	L	Bugawac		Bugawac
bul	bg	bul	I	Active	L	Bulgarian		Bulgarian
bum			I	Active	L	Bulu (Cameroon)		Bulu (Cameroon)
bun			I	Active	L	Sherbro		Sherbro
buo			I	Active	L	Terei		Terei
bup			I	Active	L	Busoa		Busoa
buq			I	Active	L	Brem		Brem
bur	my	bur	I	Active	L	Burmese		Burmese
