LightSalmon1               	ffa07a	255 160 122
light salmon               	ffa07a	255 160 122
orange                     	ffa500	255 165   0
orange1                    	ffa500	255 165   0
tan1                       	ffa54f	255 165  79
LightPink1                 	ffaeb9	255 174 185
pink1                      	ffb5c5	255 181 197
LightPink                  	ffb6c1	255 182 193
light pink                 	ffb6c1	255 182 193
DarkGoldenrod1             	ffb90f	255 185  15
plum1                      	ffbbff	255 187 255
pink                       	ffc0cb	255 192 203
goldenrod1                 	ffc125	255 193  37
RosyBrown1                 	ffc1c1	255 193 193
burlywood1                 	ffd39b	255 211 155
gold                       	ffd700	255 215   0
gold1                      	ffd700	255 215   0
PeachPuff                  	ffdab9	255 218 185
PeachPuff1                 	ffdab9	255 218 185
peach puff                 	ffdab9	255 218 185
NavajoWhite                	ffdead	255 222 173
NavajoWhite1               	ffdead	255 222 173
navajo white               	ffdead	255 222 173
thistle1                   	ffe1ff	255 225 255
moccasin                   	ffe4b5	255 228 181
bisque                     	ffe4c4	255 228 196
bisque1                    	ffe4c4	255 228 196
MistyRose                  	ffe4e1	255 228 225
MistyRose1                 	ffe4e1	255 228 225
misty rose                 	ffe4e1	255 228 225
wheat1                     	ffe7ba	255 231 186
BlanchedAlmond             	ffebcd	255 235 205
blanched almond            	ffebcd	255 235 205
LightGoldenrod1            	ffec8b	255 236 139
PapayaWhip                 	ffefd5	255 239 213
papaya whip                	ffefd5	255 239 213
