off yellow                 	f1f33f	241 243  63
blush                      	f29e8e	242 158 142
squash                     	f2ab15	242 171  21
medium pink                	f36196	243  97 150
vermillion                 	f4320c	244  50  12
orangish red               	f43605	244  54   5
maize                      	f4d054	244 208  84
hot magenta                	f504c9	245   4 201
pink red                   	f5054f	245   5  79
golden                     	f5bf03	245 191   3
rosy pink                  	f6688e	246 104 142
very light purple          	f6cefc	246 206 252
cherry red                 	f7022a	247   2  42
rose pink                  	f7879a	247 135 154
light mustard              	f7d560	247 213  96
reddish orange             	f8481c	248  72  28
orange                     	f97306	249 115   6
golden rod                 	f9bc08	249 188   8
red pink                   	fa2a55	250  42  85
orangey red                	fa4224	250  66  36
light magenta              	fa5ff7	250  95 247
yellowish                  	faee66	250 238 102
banana yellow              	fafe4b	250 254  75
strawberry                 	fb2943	251  41  67
warm pink                  	fb5581	251  85 129
violet pink                	fb5ffc	251  95 252
pumpkin orange             	fb7d07	251 125   7
wheat                      	fbdd7e	251 221 126
light tan                  	fbeeac	251 238 172
pinky red                  	fc2647	252  38  71
coral                      	fc5a50	252  90  80
orangish                   	fc824a	252 130  74
pinky                      	fc86aa	252 134 170
yellow orange              	fcb001	252 176   1
marigold                   	fcc006	252 192   6
sand yellow                	fce166	252 225 102
straw                      	fcf679	252 246 121
yellowish tan              	fcfc81	252 252 129
red orange                 	fd3c06	253  60   6
watermelon                 	fd4659	253  70  89
grapefruit                 	fd5956	253  89  86
carnation                  	fd798f	253 121 143
orangeish                  	fd8d49	253 141  73
light orange               	fdaa48	253 170  72
soft pink                  	fdb0c0	253 176 192
butterscotch               	fdb147	253 177  71
orangey yellow             	fdb915	253 185  21
pale rose                  	fdc1c5	253 193 197
light gold                 	fddc5c	253 220  92
pale gold                  	fdde6c	253 222 108
sandy yellow               	fdee73	253 238 115
pale grey                  	fdfdfe	253 253 254
lemon yellow               	fdff38	253 255  56
lemon                      	fdff52	253 255  82
canary                     	fdff63	253 255  99
fire engine red            	fe0002	254   0   2
neon pink                  	fe019a	254   1 154
bright pink                	fe01b1	254   1 177
shocking pink              	fe02a2	254   2 162
reddish pink               	fe2c54	254  44  84
lightish red               	fe2f4a	254  47  74
orangered                  	fe420f	254  66  15
barbie pink                	fe46a5	254  70 165
blood orange               	fe4b03	254  75   3
salmon pink                	fe7b7c	254 123 124
blush pink                 	fe828c	254 130 140
rosa                       	fe86a4	254 134 164
light salmon               	fea993	254 169 147
saffron                    	feb209	254 178   9
amber                      	feb308	254 179   8
golden yellow              	fec615	254 198  21
pale mauve                 	fed0fc	254 208 252
dandelion                  	fedf08	254 223   8
buff                       	fef69e	254 246 158
parchment                  	fefcaf	254 252 175
faded yellow               	feff7f	254 255 127
ecru                       	feffca	254 255 202
bright red                 	ff000d	255   0  13
hot pink                   	ff028d	255   2 141
electric pink              	ff0490	255   4 144
neon red                   	ff073a	255   7  58
strong pink                	ff0789	255   7 137
bright magenta             	ff08e8	255   8 232
light red                  	ff474c	255  71  76
bright orange              	ff5b00	255  91   0
coral pink                 	ff6163	255  97  99
candy pink                 	ff63e9	255  99 233
bubble gum pink            	ff69af	255 105 175
bubblegum                  	ff6cb5	255 108 181
orange pink                	ff6f52	255 111  82
pinkish orange             	ff724c	255 114  76
melon                      	ff7855	255 120  85
salmon                     	ff796c	255 121 108
carnation pink             	ff7fa7	255 127 167
pink                       	ff81c0	255 129 192
tangerine                  	ff9408	255 148   8
pastel orange              	ff964f	255 150  79
peachy pink                	ff9a8a	255 154 138
mango                      	ffa62b	255 166  43
pale orange                	ffa756	255 167  86
yellowish orange           	ffab0f	255 171  15
orange yellow              	ffad01	255 173   1
peach                      	ffb07c	255 176 124
apricot                    	ffb16d	255 177 109
pale salmon                	ffb19a	255 177 154
powder pink                	ffb2d0	255 178 208
baby pink                  	ffb7ce	255 183 206
pastel pink                	ffbacd	255 186 205
sunflower                  	ffc512	255 197  18
light rose                 	ffc5cb	255 197 203
pale pink                  	ffcfdc	255 207 220
light pink                 	ffd1df	255 209 223
light peach                	ffd8b1	255 216 177
sunflower yellow           	ffda03	255 218   3
sun yellow                 	ffdf22	255 223  34
yellow tan                 	ffe36e	255 227 110
pale peach                 	ffe5ad	255 229 173
dark cream                 	fff39a	255 243 154
very light pink            	fff4f2	255 244 242
sunny yellow               	fff917	255 249  23
pale                       	fff9d0	255 249 208
manilla                    	fffa86	255 250 134
egg shell                  	fffcc4	255 252 196
bright yellow              	fffd01	255 253   1
sunshine yellow            	fffd37	255 253  55
butter yellow              	fffd74	255 253 116
custard                    	fffd78	255 253 120
canary yellow              	fffe40	255 254  64
pastel yellow              	fffe71	255 254 113
light yellow               	fffe7a	255 254 122
light beige                	fffeb6	255 254 182
yellow                     	ffff14	255 255  20
banana                     	ffff7e	255 255 126
butter                     	ffff81	255 255 129
pale yellow                	ffff84	255 255 132
creme                      	ffffb6	255 255 182
cream                      	ffffc2	255 255 194
ivory                      	ffffcb	255 255 203
off white                  	ffffe4	255 255 228
white                      	ffffff	255 255 255
