Clay Creek                 	8a8360	138 131  96
Monsoon                    	8a8389	138 131 137
Stack                      	8a8f8a	138 143 138
Jordy Blue                 	8ab9f1	138 185 241
Electric Violet            	8b00ff	139   0 255
Monarch                    	8b0723	139   7  35
Corn Harvest               	8b6b0b	139 107  11
Olive Haze                 	8b8470	139 132 112
Schooner                   	8b847e	139 132 126
Natural Gray               	8b8680	139 134 128
Mantle                     	8b9c90	139 156 144
Portage                    	8b9fee	139 159 238
Envy                       	8ba690	139 166 144
Cascade                    	8ba9a5	139 169 165
Riptide                    	8be6d8	139 230 216
Cardinal Pink              	8c055e	140   5  94
Mule Fawn                  	8c472f	140  71  47
Potters Clay               	8c5738	140  87  56
Trendy Pink                	8c6495	140 100 149
Paprika                    	8d0226	141   2  38
Sanguine Brown             	8d3d38	141  61  56
Tosca                      	8d3f3f	141  63  63
Cement                     	8d7662	141 118  98
Granite Green              	8d8974	141 137 116
Manatee                    	8d90a1	141 144 161
Polo Blue                  	8da8cc	141 168 204
Red Berry                  	8e0000	142   0   0
Rope                       	8e4d1e	142  77  30
Opium                      	8e6f70	142 111 112
Domino                     	8e775e	142 119  94
Mamba                      	8e8190	142 129 144
Nepal                      	8eabc1	142 171 193
Pohutukawa                 	8f021c	143   2  28
El Salva                   	8f3e33	143  62  51
Korma                      	8f4b0e	143  75  14
Squirrel                   	8f8176	143 129 118
Vista Blue                 	8fd6b4	143 214 180
Burgundy                   	900020	144   0  32
Old Brick                  	901e1e	144  30  30
Hemp                       	907874	144 120 116
Almond Frost               	907b71	144 123 113
Sycamore                   	908d39	144 141  57
Sangria                    	92000a	146   0  10
Cumin                      	924321	146  67  33
Beaver                     	926f5b	146 111  91
Stonewall                  	928573	146 133 115
Venus                      	928590	146 133 144
Medium Purple              	9370db	147 112 219
Cornflower                 	93ccea	147 204 234
Algae Green                	93dfb8	147 223 184
Copper Rust                	944747	148  71  71
Arrowtown                  	948771	148 135 113
Scarlett                   	950015	149   0  21
Strikemaster               	956387	149  99 135
Mountain Mist              	959396	149 147 150
Carmine                    	960018	150   0  24
Brown                      	964b00	150  75   0
Leather                    	967059	150 112  89
Purple Mountain's Majesty  	9678b6	150 120 182
Lavender Purple            	967bb6	150 123 182
Pewter                     	96a8a1	150 168 161
Summer Green               	96bbab	150 187 171
Au Chico                   	97605d	151  96  93
Wisteria                   	9771b5	151 113 181
Atlantis                   	97cd2d	151 205  45
Vin Rouge                  	983d61	152  61  97
Lilac Bush                 	9874d3	152 116 211
Bazaar                     	98777b	152 119 123
Hacienda                   	98811b	152 129  27
Pale Oyster                	988d77	152 141 119
Mint Green                 	98ff98	152 255 152
Fresh Eggplant             	990066	153   0 102
Violet Eggplant            	991199	153  17 153
Tamarillo                  	991613	153  22  19
Totem Pole                 	991b07	153  27   7
Copper Rose                	996666	153 102 102
Amethyst                   	9966cc	153 102 204
